PathId,ONode,DNode,NumberOfArcs,Length,Gravity,ArcGisObjectId,WGravity,GravityIJ,GravityJI,WGravityIJ,WGravityJI,RT_Wh
848,46,238,32,552936,3.42407E-07,46,238,0,0,0,0,552936
849,46,240,24,535978,8.79101E-06,46,240,0,0,0,0,535978
850,46,241,34,576194,3.82803E-06,46,241,0,0,0,0,576194
851,46,242,35,600301,2.05637E-06,46,242,0,0,0,0,600301
852,46,248,37,627463,1.46966E-06,46,248,0,0,0,0,627463
853,46,250,26,597967,1.26768E-06,46,250,0,0,0,0,597967
854,46,256,39,638861,8.57941E-07,46,256,0,0,0,0,638861
855,46,257,41,652926,9.25269E-07,46,257,0,0,0,0,652926
856,46,266,44,676346,6.50189E-07,46,266,0,0,0,0,676346
857,46,270,45,674428,8.11774E-07,46,270,0,0,0,0,674428
858,46,273,46,711115,2.15447E-07,46,273,0,0,0,0,711115
859,46,276,11,367056,0.000138454,46,276,0,0,0,0,367056
860,46,277,12,271708,0.00084906,46,277,0,0,0,0,271708
861,46,282,8,171099,0.001658547,46,282,0,0,0,0,171099
862,46,285,7,192689,0.002723106,46,285,0,0,0,0,192689
863,46,292,3,84330,0.145336892,46,292,0,0,0,0,84330
864,46,294,12,406821,0.000137198,46,294,0,0,0,0,406821
865,46,295,11,265816,0.000634028,46,295,0,0,0,0,265816
866,46,296,47,852768,0,46,296,0,0,0,0,852768
867,46,297,9,281708,0.000633007,46,297,0,0,0,0,281708
868,46,298,3,54979,0.025893993,46,298,0,0,0,0,54979
869,46,299,17,332543,0.000124094,46,299,0,0,0,0,332543
870,46,300,27,391514,3.76052E-05,46,300,0,0,0,0,391514
871,46,301,17,385819,0.000125608,46,301,0,0,0,0,385819
872,50,53,1,37083,0.500225269,50,53,0,0,0,0,37083
873,50,54,3,109495,0.192902339,50,54,0,0,0,0,109495
874,50,55,19,428322,3.02876E-05,50,55,0,0,0,0,428322
875,50,59,14,261621,0.015297933,50,59,0,0,0,0,261621
876,50,63,3,69989,0.168105655,50,63,0,0,0,0,69989
877,50,64,5,112462,0.107592702,50,64,0,0,0,0,112462
878,50,69,35,862868,2.30836E-08,50,69,0,0,0,0,862868
879,50,71,22,457684,6.16795E-05,50,71,0,0,0,0,457684
880,50,79,5,100684,0.964171526,50,79,0,0,0,0,100684
881,50,82,24,465879,0.000540342,50,82,0,0,0,0,465879
882,50,88,9,193891,0.223075552,50,88,0,0,0,0,193891
883,50,93,25,354834,0.004855672,50,93,0,0,0,0,354834
884,50,98,11,213570,0.095434165,50,98,0,0,0,0,213570
885,50,101,10,172256,0.206500123,50,101,0,0,0,0,172256
886,50,107,8,163274,0.656826865,50,107,0,0,0,0,163274
887,50,109,8,156300,0.295920233,50,109,0,0,0,0,156300
888,50,110,19,396218,9.69358E-05,50,110,0,0,0,0,396218
889,50,117,13,271061,0.007735212,50,117,0,0,0,0,271061
890,50,118,17,367523,0.001912515,50,118,0,0,0,0,367523
891,50,124,33,446747,0.000173056,50,124,0,0,0,0,446747
892,50,145,18,295520,0.006649695,50,145,0,0,0,0,295520
893,50,147,17,399336,0.000111984,50,147,0,0,0,0,399336
894,50,149,10,274660,0.010198375,50,149,0,0,0,0,274660
895,50,153,9,220326,0.014533788,50,153,0,0,0,0,220326
896,50,158,16,338668,0.000546278,50,158,0,0,0,0,338668
897,50,161,15,308009,0.009014745,50,161,0,0,0,0,308009
898,50,162,13,268191,0.004665047,50,162,0,0,0,0,268191
899,50,169,21,314497,0.010044492,50,169,0,0,0,0,314497
900,50,176,13,238282,0.020711194,50,176,0,0,0,0,238282
901,50,183,17,275249,0.047401053,50,183,0,0,0,0,275249
902,50,197,13,252054,0.007137486,50,197,0,0,0,0,252054
903,50,203,21,336739,0.002297708,50,203,0,0,0,0,336739
904,50,209,8,138546,0.912869329,50,209,0,0,0,0,138546
905,50,217,8,191391,0.047476294,50,217,0,0,0,0,191391
906,50,223,10,196217,0.0238769,50,223,0,0,0,0,196217
907,50,232,11,233358,0.018335681,50,232,0,0,0,0,233358
908,50,238,7,155439,0.031045463,50,238,0,0,0,0,155439
909,50,240,1,37427,7.988517967,50,240,0,0,0,0,37427
910,50,241,9,221449,0.050360755,50,241,0,0,0,0,221449
911,50,242,10,296352,0.019264222,50,242,0,0,0,0,296352
912,50,248,10,266309,0.04858542,50,248,0,0,0,0,266309
913,50,250,3,99416,1.04380373,50,250,0,0,0,0,99416
914,50,256,9,263317,0.041249261,50,256,0,0,0,0,263317
915,50,257,9,265274,0.058553759,50,257,0,0,0,0,265274
916,50,266,9,266829,0.071100055,50,266,0,0,0,0,266829
917,50,270,12,284887,0.054179606,50,270,0,0,0,0,284887
918,50,273,11,301598,0.023288706,50,273,0,0,0,0,301598
919,50,276,34,863019,1.92364E-08,50,276,0,0,0,0,863019
920,50,277,35,767671,1.15418E-07,50,277,0,0,0,0,767671
921,50,282,31,667062,2.15447E-07,50,282,0,0,0,0,667062
922,50,285,30,688652,3.55873E-07,50,285,0,0,0,0,688652
923,50,292,27,589769,1.51429E-05,50,292,0,0,0,0,589769
924,50,294,35,902784,1.92364E-08,50,294,0,0,0,0,902784
925,50,295,24,498651,1.87285E-05,50,295,0,0,0,0,498651
926,50,296,12,443251,7.60394E-05,50,296,0,0,0,0,443251
927,50,297,32,777671,8.464E-08,50,297,0,0,0,0,777671
928,50,298,23,508035,7.84074E-06,50,298,0,0,0,0,508035
929,50,299,29,401531,0.000191388,50,299,0,0,0,0,401531
930,50,300,22,342773,0.001171546,50,300,0,0,0,0,342773
931,50,301,2,82144,1.898633197,50,301,0,0,0,0,82144
932,53,54,2,72412,0.120085324,53,54,0,0,0,0,72412
933,53,55,19,408533,8.80063E-06,53,55,0,0,0,0,408533
934,53,59,5,152032,0.025190383,53,59,0,0,0,0,152032
935,53,63,2,32906,0.108784792,53,63,0,0,0,0,32906
936,53,64,5,120495,0.019011218,53,64,0,0,0,0,120495
937,53,69,35,843079,5.77091E-09,53,69,0,0,0,0,843079
938,53,71,22,437895,1.79187E-05,53,71,0,0,0,0,437895
939,53,79,5,80895,0.28289452,53,79,0,0,0,0,80895
940,53,82,29,398274,0.000459824,53,82,0,0,0,0,398274
941,53,88,5,105719,0.248701654,53,88,0,0,0,0,105719
942,53,93,19,252078,0.007052525,53,93,0,0,0,0,252078
943,53,98,11,193781,0.027812778,53,98,0,0,0,0,193781
944,53,101,10,152467,0.060251068,53,101,0,0,0,0,152467
945,53,107,8,143485,0.191791001,53,107,0,0,0,0,143485
946,53,109,8,136511,0.086443504,53,109,0,0,0,0,136511
947,53,110,19,376429,2.81716E-05,53,110,0,0,0,0,376429
948,53,117,13,251272,0.002251227,53,117,0,0,0,0,251272
949,53,118,17,347734,0.000555992,53,118,0,0,0,0,347734
950,53,124,27,343991,0.000249684,53,124,0,0,0,0,343991
951,53,145,12,192764,0.009727742,53,145,0,0,0,0,192764
952,53,147,17,379547,3.2546E-05,53,147,0,0,0,0,379547
953,53,149,9,237577,0.006157519,53,149,0,0,0,0,237577
954,53,153,8,183243,0.008811511,53,153,0,0,0,0,183243
955,53,158,16,318879,0.000158852,53,158,0,0,0,0,318879
956,53,161,15,288220,0.002622517,53,161,0,0,0,0,288220
957,53,162,13,248402,0.001357998,53,162,0,0,0,0,248402
958,53,169,15,211741,0.014653635,53,169,0,0,0,0,211741
959,53,176,13,218493,0.006032231,53,176,0,0,0,0,218493
960,53,183,11,172493,0.069567729,53,183,0,0,0,0,172493
961,53,197,7,149298,0.010526498,53,197,0,0,0,0,149298
962,53,203,15,233983,0.003344358,53,203,0,0,0,0,233983
963,53,209,8,118757,0.266925155,53,209,0,0,0,0,118757
964,53,217,7,154308,0.028873713,53,217,0,0,0,0,154308
965,53,223,9,159134,0.014501058,53,223,0,0,0,0,159134
966,53,232,11,190799,0.011660752,53,232,0,0,0,0,190799
967,53,238,7,163472,0.005500573,53,238,0,0,0,0,163472
968,53,240,2,74510,0.637640058,53,240,0,0,0,0,74510
969,53,241,12,205562,0.018045885,53,241,0,0,0,0,205562
970,53,242,13,229669,0.009625168,53,242,0,0,0,0,229669
971,53,248,11,303392,0.004163698,53,248,0,0,0,0,303392
972,53,250,4,136499,0.087292717,53,250,0,0,0,0,136499
973,53,256,10,300400,0.003533934,53,256,0,0,0,0,300400
974,53,257,10,302357,0.005017065,53,257,0,0,0,0,302357
975,53,266,10,303912,0.006091837,53,266,0,0,0,0,303912
976,53,270,13,321970,0.004647704,53,270,0,0,0,0,321970
977,53,273,12,338681,0.001999225,53,273,0,0,0,0,338681
978,53,276,34,843230,5.77091E-09,53,276,0,0,0,0,843230
979,53,277,35,747882,3.27018E-08,53,277,0,0,0,0,747882
980,53,282,31,647273,6.348E-08,53,282,0,0,0,0,647273
981,53,285,30,668863,1.03876E-07,53,285,0,0,0,0,668863
982,53,292,27,569980,4.39743E-06,53,292,0,0,0,0,569980
983,53,294,35,882995,5.77091E-09,53,294,0,0,0,0,882995
984,53,295,31,432953,1.50063E-05,53,295,0,0,0,0,432953
985,53,296,13,480334,6.56152E-06,53,296,0,0,0,0,480334
986,53,297,32,757882,2.50073E-08,53,297,0,0,0,0,757882
987,53,298,23,488246,2.27758E-06,53,298,0,0,0,0,488246
988,53,299,23,298775,0.000276921,53,299,0,0,0,0,298775
989,53,300,16,240017,0.001703916,53,300,0,0,0,0,240017
990,53,301,3,77916,0.370788923,53,301,0,0,0,0,77916
991,54,55,17,352145,6.54113E-05,54,55,0,0,0,0,352145
992,54,59,3,122261,0.160551101,54,59,0,0,0,0,122261
993,54,63,2,41062,0.236742881,54,63,0,0,0,0,41062
994,54,64,4,94792,0.103470325,54,64,0,0,0,0,94792
995,54,69,33,786691,4.80909E-08,54,69,0,0,0,0,786691
996,54,71,20,381507,0.000133085,54,71,0,0,0,0,381507
997,54,79,5,119667,0.278329211,54,79,0,0,0,0,119667
998,54,82,27,368503,0.002884028,54,82,0,0,0,0,368503
999,54,88,4,110257,0.625687856,54,88,0,0,0,0,110257
1000,54,93,17,222307,0.044498379,54,93,0,0,0,0,222307
1001,54,98,8,198537,0.054186531,54,98,0,0,0,0,198537
1002,54,101,10,185383,0.0656533,54,101,0,0,0,0,185383
1003,54,107,7,150511,0.354046045,54,107,0,0,0,0,150511
1004,54,109,5,141267,0.16789943,54,109,0,0,0,0,141267
1005,54,110,17,320041,0.000209547,54,110,0,0,0,0,320041
1006,54,117,12,215800,0.011279845,54,117,0,0,0,0,215800
1007,54,118,15,291346,0.004142057,54,118,0,0,0,0,291346
1008,54,124,25,314220,0.001568609,54,124,0,0,0,0,314220
1009,54,145,10,162993,0.061694433,54,145,0,0,0,0,162993
1010,54,147,15,323159,0.000242107,54,147,0,0,0,0,323159
1011,54,149,7,204194,0.038789919,54,149,0,0,0,0,204194
1012,54,153,6,149860,0.055789308,54,153,0,0,0,0,149860
1013,54,158,14,262491,0.001184963,54,158,0,0,0,0,262491
1014,54,161,13,231832,0.019604034,54,161,0,0,0,0,231832
1015,54,162,9,181622,0.01286984,54,162,0,0,0,0,181622
1016,54,169,13,181970,0.092746001,54,169,0,0,0,0,181970
1017,54,176,10,223249,0.011761893,54,176,0,0,0,0,223249
1018,54,183,9,142722,0.442320629,54,183,0,0,0,0,142722
1019,54,197,5,119527,0.067199861,54,197,0,0,0,0,119527
1020,54,203,13,204212,0.021132424,54,203,0,0,0,0,204212
1021,54,209,8,157529,0.265464873,54,209,0,0,0,0,157529
1022,54,217,5,120925,0.183559172,54,217,0,0,0,0,120925
1023,54,223,7,125751,0.092017174,54,223,0,0,0,0,125751
1024,54,232,9,157416,0.073710756,54,232,0,0,0,0,157416
1025,54,238,6,137769,0.029680114,54,238,0,0,0,0,137769
1026,54,240,6,120488,0.465938971,54,240,0,0,0,0,120488
1027,54,241,10,172179,0.113900984,54,241,0,0,0,0,172179
1028,54,242,11,196286,0.060631771,54,242,0,0,0,0,196286
1029,54,248,13,223448,0.042983018,54,248,0,0,0,0,223448
1030,54,250,8,182477,0.065235104,54,250,0,0,0,0,182477
1031,54,256,10,234797,0.025881926,54,256,0,0,0,0,234797
1032,54,257,10,236754,0.036739578,54,257,0,0,0,0,236754
1033,54,266,10,238309,0.044611722,54,266,0,0,0,0,238309
1034,54,270,13,256367,0.033994211,54,270,0,0,0,0,256367
1035,54,273,12,273078,0.014611951,54,273,0,0,0,0,273078
1036,54,276,32,786842,4.03963E-08,54,276,0,0,0,0,786842
1037,54,277,33,691494,2.46225E-07,54,277,0,0,0,0,691494
1038,54,282,29,590885,4.61673E-07,54,282,0,0,0,0,590885
1039,54,285,28,612475,7.63683E-07,54,285,0,0,0,0,612475
1040,54,292,25,513592,3.25575E-05,54,292,0,0,0,0,513592
1041,54,294,33,826607,4.03963E-08,54,294,0,0,0,0,826607
1042,54,295,29,403182,9.40388E-05,54,295,0,0,0,0,403182
1043,54,296,13,414731,4.77042E-05,54,296,0,0,0,0,414731
1044,54,297,30,701494,1.82745E-07,54,297,0,0,0,0,701494
1045,54,298,21,431858,1.68934E-05,54,298,0,0,0,0,431858
1046,54,299,21,269004,0.001742843,54,299,0,0,0,0,269004
1047,54,300,14,210246,0.010761048,54,300,0,0,0,0,210246
1048,54,301,6,136503,0.226136774,54,301,0,0,0,0,136503
1049,55,59,21,267405,0.001330356,55,59,0,0,0,0,267405
1050,55,63,14,332342,2.6021E-05,55,63,0,0,0,0,332342
1051,55,64,26,475496,2.26027E-06,55,64,0,0,0,0,475496
1052,55,69,18,484920,8.86027E-06,55,69,0,0,0,0,484920
1053,55,71,5,79736,0.027363553,55,71,0,0,0,0,79736
1054,55,79,16,341651,0.000383779,55,79,0,0,0,0,341651
1055,55,82,7,81585,0.400807572,55,82,0,0,0,0,81585
1056,55,88,11,259529,0.003308224,55,88,0,0,0,0,259529
1057,55,93,15,192279,0.013540988,55,93,0,0,0,0,192279
1058,55,98,10,250164,0.003792461,55,98,0,0,0,0,250164
1059,55,101,14,302842,0.00100564,55,101,0,0,0,0,302842
1060,55,107,13,276839,0.004583554,55,107,0,0,0,0,276839
1061,55,109,11,272022,0.00197638,55,109,0,0,0,0,272022
1062,55,110,3,24852,0.055036028,55,110,0,0,0,0,24852
1063,55,117,7,191089,0.004501317,55,117,0,0,0,0,191089
1064,55,118,2,46625,0.23833967,55,118,0,0,0,0,46625
1065,55,124,7,100366,0.030485467,55,124,0,0,0,0,100366
1066,55,145,14,249895,0.001755525,55,145,0,0,0,0,249895
1067,55,147,5,99217,0.008199931,55,147,0,0,0,0,99217
1068,55,149,23,348768,0.000336344,55,149,0,0,0,0,348768
1069,55,153,24,403102,4.237E-05,55,153,0,0,0,0,403102
1070,55,158,6,103551,0.010187543,55,158,0,0,0,0,103551
1071,55,161,6,129347,0.045459957,55,161,0,0,0,0,129347
1072,55,162,8,170523,0.00379183,55,162,0,0,0,0,170523
1073,55,169,21,246733,0.003172167,55,169,0,0,0,0,246733
1074,55,176,10,224428,0.002554428,55,176,0,0,0,0,224428
1075,55,183,16,248990,0.008194867,55,183,0,0,0,0,248990
1076,55,197,17,257077,0.000578712,55,197,0,0,0,0,257077
1077,55,203,22,315251,0.000346991,55,203,0,0,0,0,315251
1078,55,209,15,311881,0.001620498,55,209,0,0,0,0,311881
1079,55,217,24,416472,5.52391E-05,55,217,0,0,0,0,416472
1080,55,223,25,444947,1.9473E-05,55,223,0,0,0,0,444947
1081,55,232,28,486619,1.25883E-05,55,232,0,0,0,0,486619
1082,55,238,28,482707,1.59662E-06,55,238,0,0,0,0,482707
1083,55,240,20,465749,4.10427E-05,55,240,0,0,0,0,465749
1084,55,241,30,505965,1.78533E-05,55,241,0,0,0,0,505965
1085,55,242,31,530072,9.57778E-06,55,242,0,0,0,0,530072
1086,55,248,33,557234,6.84045E-06,55,248,0,0,0,0,557234
1087,55,250,22,527738,5.91133E-06,55,250,0,0,0,0,527738
1088,55,256,35,568632,3.99731E-06,55,256,0,0,0,0,568632
1089,55,257,37,582697,4.30894E-06,55,257,0,0,0,0,582697
1090,55,266,40,606117,3.02588E-06,55,266,0,0,0,0,606117
1091,55,270,41,604199,3.7761E-06,55,270,0,0,0,0,604199
1092,55,273,42,640886,9.98367E-07,55,273,0,0,0,0,640886
1093,55,276,17,485071,7.39061E-06,55,276,0,0,0,0,485071
1094,55,277,18,389723,4.50477E-05,55,277,0,0,0,0,389723
1095,55,282,14,289114,8.63597E-05,55,282,0,0,0,0,289114
1096,55,285,13,310704,0.000142286,55,285,0,0,0,0,310704
1097,55,292,10,211821,0.006199554,55,292,0,0,0,0,211821
1098,55,294,18,524836,7.34444E-06,55,294,0,0,0,0,524836
1099,55,295,7,114357,0.013485278,55,295,0,0,0,0,114357
1100,55,296,43,782539,3.84727E-09,55,296,0,0,0,0,782539
1101,55,297,15,399723,3.35328E-05,55,297,0,0,0,0,399723
1102,55,298,6,130087,0.003336105,55,298,0,0,0,0,130087
1103,55,299,11,145582,0.004404718,55,299,0,0,0,0,145582
1104,55,300,17,257292,0.000555721,55,300,0,0,0,0,257292
1105,55,301,19,362984,0.000283146,55,301,0,0,0,0,362984
1106,59,63,3,119126,0.050138865,59,63,0,0,0,0,119126
1107,59,64,7,212996,0.010527038,59,64,0,0,0,0,212996
1108,59,69,37,701951,9.69512E-07,59,69,0,0,0,0,701951
1109,59,71,24,296767,0.002699334,59,71,0,0,0,0,296767
1110,59,79,11,174950,0.197499426,59,79,0,0,0,0,174950
1111,59,82,26,259304,0.088957051,59,82,0,0,0,0,259304
1112,59,88,5,67730,4.490149468,59,88,0,0,0,0,67730
1113,59,93,16,113108,1.425237416,59,93,0,0,0,0,113108
1114,59,98,9,162591,0.333928818,59,98,0,0,0,0,162591
1115,59,101,11,153907,0.368618562,59,101,0,0,0,0,153907
1116,59,107,8,119035,2.003361728,59,107,0,0,0,0,119035
1117,59,109,6,105321,1.048526296,59,109,0,0,0,0,105321
1118,59,110,21,235301,0.004273703,59,110,0,0,0,0,235301
1119,59,117,16,131060,0.23560527,59,117,0,0,0,0,131060
1120,59,118,19,206606,0.084980765,59,118,0,0,0,0,206606
1121,59,124,24,205021,0.048824249,59,124,0,0,0,0,205021
1122,59,145,9,53794,2.077207815,59,145,0,0,0,0,53794
1123,59,147,19,238419,0.004939692,59,147,0,0,0,0,238419
1124,59,149,3,77208,1.588936036,59,149,0,0,0,0,77208
1125,59,153,4,127606,0.242453573,59,153,0,0,0,0,127606
1126,59,158,18,177751,0.024439544,59,158,0,0,0,0,177751
1127,59,161,17,147092,0.408082227,59,161,0,0,0,0,147092
1128,59,162,13,96882,0.273892817,59,162,0,0,0,0,96882
1129,59,169,7,70664,3.265844053,59,169,0,0,0,0,70664
1130,59,176,17,161179,0.142916303,59,176,0,0,0,0,161179
1131,59,183,8,33523,15.45716111,59,183,0,0,0,0,33523
1132,59,197,3,15254,2.052831355,59,197,0,0,0,0,15254
1133,59,203,7,79458,0.990534056,59,203,0,0,0,0,79458
1134,59,209,10,154077,0.697577518,59,209,0,0,0,0,154077
1135,59,217,5,153972,0.264451763,59,217,0,0,0,0,153972
1136,59,223,6,182447,0.092161293,59,223,0,0,0,0,182447
1137,59,232,9,224119,0.058804701,59,232,0,0,0,0,224119
1138,59,238,9,220207,0.007411477,59,238,0,0,0,0,220207
1139,59,240,15,299048,0.020618602,59,240,0,0,0,0,299048
1140,59,241,11,243465,0.082974373,59,241,0,0,0,0,243465
1141,59,242,12,267572,0.044269297,59,242,0,0,0,0,267572
1142,59,248,14,294734,0.031448283,59,248,0,0,0,0,294734
1143,59,250,17,361037,0.002948941,59,250,0,0,0,0,361037
1144,59,256,16,306132,0.018338384,59,256,0,0,0,0,306132
1145,59,257,18,320197,0.019717401,59,257,0,0,0,0,320197
1146,59,266,21,343617,0.013796261,59,266,0,0,0,0,343617
1147,59,270,22,341699,0.017226636,59,270,0,0,0,0,341699
1148,59,273,23,378386,0.004533657,59,273,0,0,0,0,378386
1149,59,276,36,702102,8.07927E-07,59,276,0,0,0,0,702102
1150,59,277,37,606754,4.8995E-06,59,277,0,0,0,0,606754
1151,59,282,33,506145,9.25846E-06,59,282,0,0,0,0,506145
1152,59,285,32,527735,1.52929E-05,59,285,0,0,0,0,527735
1153,59,292,29,428852,0.000654042,59,292,0,0,0,0,428852
1154,59,294,37,741867,8.06003E-07,59,294,0,0,0,0,741867
1155,59,295,28,293983,0.002887693,59,295,0,0,0,0,293983
1156,59,296,24,520039,1.4937E-05,59,296,0,0,0,0,520039
1157,59,297,34,616754,3.64337E-06,59,297,0,0,0,0,616754
1158,59,298,25,347118,0.000341141,59,298,0,0,0,0,347118
1159,59,299,20,159805,0.054840991,59,299,0,0,0,0,159805
1160,59,300,8,85492,0.501390728,59,300,0,0,0,0,85492
1161,59,301,14,196283,0.144809728,59,301,0,0,0,0,196283
1162,63,64,6,135854,0.010851782,63,64,0,0,0,0,135854
1163,63,69,30,766888,1.92364E-08,63,69,0,0,0,0,766888
1164,63,71,17,361704,5.29308E-05,63,71,0,0,0,0,361704
1165,63,79,3,78605,0.253716759,63,79,0,0,0,0,78605
1166,63,82,27,365368,0.000900406,63,82,0,0,0,0,365368
1167,63,88,3,72813,0.502125853,63,88,0,0,0,0,72813
1168,63,93,17,219172,0.013893974,63,93,0,0,0,0,219172
1169,63,98,7,161093,0.04259745,63,98,0,0,0,0,161093
1170,63,101,8,150177,0.053944577,63,101,0,0,0,0,150177
1171,63,107,6,113067,0.28053358,63,107,0,0,0,0,113067
1172,63,109,4,103823,0.133350144,63,109,0,0,0,0,103823
1173,63,110,14,300238,8.33781E-05,63,110,0,0,0,0,300238
1174,63,117,9,218584,0.003434411,63,117,0,0,0,0,218584
1175,63,118,12,271543,0.001648894,63,118,0,0,0,0,271543
1176,63,124,25,311085,0.00048974,63,124,0,0,0,0,311085
1177,63,145,10,159858,0.019264939,63,145,0,0,0,0,159858
1178,63,147,12,303356,9.63376E-05,63,147,0,0,0,0,303356
1179,63,149,14,234594,0.006365289,63,149,0,0,0,0,234594
1180,63,153,5,183965,0.006778217,63,153,0,0,0,0,183965
1181,63,158,11,242688,0.000471902,63,158,0,0,0,0,242688
1182,63,161,10,212029,0.00781223,63,161,0,0,0,0,212029
1183,63,162,6,161819,0.005135665,63,162,0,0,0,0,161819
1184,63,169,13,178835,0.028960168,63,169,0,0,0,0,178835
1185,63,176,9,185805,0.009222276,63,176,0,0,0,0,185805
1186,63,183,9,139587,0.138127085,63,183,0,0,0,0,139587
1187,63,197,5,116392,0.020986643,63,197,0,0,0,0,116392
1188,63,203,13,201077,0.006598461,63,203,0,0,0,0,201077
1189,63,209,6,116467,0.239140782,63,209,0,0,0,0,116467
1190,63,217,7,161987,0.019434213,63,217,0,0,0,0,161987
1191,63,223,9,166813,0.009763832,63,223,0,0,0,0,166813
1192,63,232,11,198478,0.007857442,63,232,0,0,0,0,198478
1193,63,238,8,178831,0.003150715,63,238,0,0,0,0,178831
1194,63,240,4,107416,0.220299619,63,240,0,0,0,0,107416
1195,63,241,12,213241,0.012163733,63,241,0,0,0,0,213241
1196,63,242,13,237348,0.006490481,63,242,0,0,0,0,237348
1197,63,248,15,264510,0.004611253,63,248,0,0,0,0,264510
1198,63,250,6,169405,0.030677302,63,250,0,0,0,0,169405
1199,63,256,12,333306,0.001259071,63,256,0,0,0,0,333306
1200,63,257,12,335263,0.001787627,63,257,0,0,0,0,335263
1201,63,266,12,336818,0.002170523,63,266,0,0,0,0,336818
1202,63,270,15,354876,0.001657329,63,270,0,0,0,0,354876
1203,63,273,14,371587,0.000713259,63,273,0,0,0,0,371587
1204,63,276,29,767039,1.53891E-08,63,276,0,0,0,0,767039
1205,63,277,30,671691,9.81054E-08,63,277,0,0,0,0,671691
1206,63,282,26,571082,1.84669E-07,63,282,0,0,0,0,571082
1207,63,285,25,592672,3.03934E-07,63,285,0,0,0,0,592672
1208,63,292,22,493789,1.29384E-05,63,292,0,0,0,0,493789
1209,63,294,30,806804,1.53891E-08,63,294,0,0,0,0,806804
1210,63,295,29,400047,2.93585E-05,63,295,0,0,0,0,400047
1211,63,296,15,513240,2.35068E-06,63,296,0,0,0,0,513240
1212,63,297,27,681691,7.30982E-08,63,297,0,0,0,0,681691
1213,63,298,18,412055,6.71541E-06,63,298,0,0,0,0,412055
1214,63,299,21,265869,0.000544154,63,299,0,0,0,0,265869
1215,63,300,14,207111,0.003360035,63,300,0,0,0,0,207111
1216,63,301,4,95441,0.204753558,63,301,0,0,0,0,95441
1217,64,69,42,910042,1.92364E-09,64,69,0,0,0,0,910042
1218,64,71,29,504858,4.60518E-06,64,71,0,0,0,0,504858
1219,64,79,10,213146,0.01863971,64,79,0,0,0,0,213146
1220,64,82,31,467395,0.000150917,64,82,0,0,0,0,467395
1221,64,88,8,205049,0.030634049,64,88,0,0,0,0,205049
1222,64,93,21,321199,0.002296538,64,93,0,0,0,0,321199
1223,64,98,16,326032,0.001916166,64,98,0,0,0,0,326032
1224,64,101,15,284718,0.004114583,64,101,0,0,0,0,284718
1225,64,107,13,275736,0.013025498,64,107,0,0,0,0,275736
1226,64,109,13,268762,0.005853852,64,109,0,0,0,0,268762
1227,64,110,26,443392,7.2271E-06,64,110,0,0,0,0,443392
1228,64,117,21,339151,0.000384125,64,117,0,0,0,0,339151
1229,64,118,24,414697,0.000142337,64,118,0,0,0,0,414697
1230,64,124,29,413112,8.17603E-05,64,124,0,0,0,0,413112
1231,64,145,14,261885,0.003148478,64,145,0,0,0,0,261885
1232,64,147,24,446510,8.34665E-06,64,147,0,0,0,0,446510
1233,64,149,8,206821,0.019027488,64,149,0,0,0,0,206821
1234,64,153,7,152487,0.027349389,64,153,0,0,0,0,152487
1235,64,158,23,385842,4.06022E-05,64,158,0,0,0,0,385842
1236,64,161,22,355183,0.000668646,64,161,0,0,0,0,355183
1237,64,162,18,304973,0.000434997,64,162,0,0,0,0,304973
1238,64,169,12,278755,0.005069747,64,169,0,0,0,0,278755
1239,64,176,18,350744,0.000417648,64,176,0,0,0,0,350744
1240,64,183,13,241614,0.022453989,64,183,0,0,0,0,241614
1241,64,197,9,214319,0.003296659,64,197,0,0,0,0,214319
1242,64,203,9,240338,0.004381773,64,203,0,0,0,0,240338
1243,64,209,13,251008,0.017957721,64,209,0,0,0,0,251008
1244,64,217,6,123552,0.089939305,64,217,0,0,0,0,123552
1245,64,223,7,123163,0.05232008,64,223,0,0,0,0,123163
1246,64,232,6,120896,0.101629502,64,232,0,0,0,0,120896
1247,64,238,2,42977,0.184472206,64,238,0,0,0,0,42977
1248,64,240,4,75035,0.793736791,64,240,0,0,0,0,75035
1249,64,241,4,108987,0.280197423,64,241,0,0,0,0,108987
1250,64,242,5,133302,0.149107799,64,242,0,0,0,0,133302
1251,64,248,7,142997,0.176526025,64,248,0,0,0,0,142997
1252,64,250,6,137024,0.109074817,64,250,0,0,0,0,137024
1253,64,256,6,140005,0.150085746,64,256,0,0,0,0,140005
1254,64,257,6,141962,0.21292617,64,257,0,0,0,0,141962
1255,64,266,6,143517,0.258595861,64,266,0,0,0,0,143517
1256,64,270,9,161575,0.195966258,64,270,0,0,0,0,161575
1257,64,273,8,178286,0.083968669,64,273,0,0,0,0,178286
1258,64,276,41,910193,1.92364E-09,64,276,0,0,0,0,910193
1259,64,277,42,814845,7.69454E-09,64,277,0,0,0,0,814845
1260,64,282,38,714236,1.53891E-08,64,282,0,0,0,0,714236
1261,64,285,37,735826,2.69309E-08,64,285,0,0,0,0,735826
1262,64,292,34,636943,1.13495E-06,64,292,0,0,0,0,636943
1263,64,294,42,949958,1.92364E-09,64,294,0,0,0,0,949958
1264,64,295,33,502074,4.93028E-06,64,295,0,0,0,0,502074
1265,64,296,9,319939,0.000268661,64,296,0,0,0,0,319939
1266,64,297,39,824845,5.77091E-09,64,297,0,0,0,0,824845
